tanggal,region,ump_daily,ump
2024-11-25,Jakarta Utara,168912.7,5067381.0
2024-11-26,Jakarta Utara,168912.7,5067381.0
2024-11-27,Jakarta Utara,168912.7,5067381.0
2024-11-28,Jakarta Utara,168912.7,5067381.0
2024-11-29,Jakarta Utara,168912.7,5067381.0
2024-11-30,Jakarta Utara,168912.7,5067381.0
2024-12-01,Jakarta Utara,163463.90322580645,5067381.0
2024-12-02,Jakarta Utara,163463.90322580645,5067381.0
2024-12-03,Jakarta Utara,163463.90322580645,5067381.0
2024-12-04,Jakarta Utara,163463.90322580645,5067381.0
2024-12-05,Jakarta Utara,163463.90322580645,5067381.0
2024-12-06,Jakarta Utara,163463.90322580645,5067381.0
2024-12-07,Jakarta Utara,163463.90322580645,5067381.0
2024-12-08,Jakarta Utara,163463.90322580645,5067381.0
2024-12-09,Jakarta Utara,163463.90322580645,5067381.0
2024-12-10,Jakarta Utara,163463.90322580645,5067381.0
2024-12-11,Jakarta Utara,163463.90322580645,5067381.0
2024-12-12,Jakarta Utara,163463.90322580645,5067381.0
2024-12-13,Jakarta Utara,163463.90322580645,5067381.0
2024-12-14,Jakarta Utara,163463.90322580645,5067381.0
2024-12-15,Jakarta Utara,163463.90322580645,5067381.0
2024-12-16,Jakarta Utara,163463.90322580645,5067381.0
2024-12-17,Jakarta Utara,163463.90322580645,5067381.0
2024-12-18,Jakarta Utara,163463.90322580645,5067381.0
2024-12-19,Jakarta Utara,163463.90322580645,5067381.0
2024-12-20,Jakarta Utara,163463.90322580645,5067381.0
2024-12-21,Jakarta Utara,163463.90322580645,5067381.0
2024-12-22,Jakarta Utara,163463.90322580645,5067381.0
2024-12-23,Jakarta Utara,163463.90322580645,5067381.0
2024-12-24,Jakarta Utara,163463.90322580645,5067381.0
2024-12-25,Jakarta Utara,163463.90322580645,5067381.0
2024-12-26,Jakarta Utara,163463.90322580645,5067381.0
2024-12-27,Jakarta Utara,163463.90322580645,5067381.0
2024-12-28,Jakarta Utara,163463.90322580645,5067381.0
2024-12-29,Jakarta Utara,163463.90322580645,5067381.0
2024-12-30,Jakarta Utara,163463.90322580645,5067381.0
2024-12-31,Jakarta Utara,163463.90322580645,5067381.0
2025-01-01,Jakarta Utara,174089.06451612903,5396761.0
2025-01-02,Jakarta Utara,174089.06451612903,5396761.0
2025-01-03,Jakarta Utara,174089.06451612903,5396761.0
2025-01-04,Jakarta Utara,174089.06451612903,5396761.0
2025-01-05,Jakarta Utara,174089.06451612903,5396761.0
2025-01-06,Jakarta Utara,174089.06451612903,5396761.0
2025-01-07,Jakarta Utara,174089.06451612903,5396761.0
2025-01-08,Jakarta Utara,174089.06451612903,5396761.0
2025-01-09,Jakarta Utara,174089.06451612903,5396761.0
2025-01-10,Jakarta Utara,174089.06451612903,5396761.0
2025-01-11,Jakarta Utara,174089.06451612903,5396761.0
2025-01-12,Jakarta Utara,174089.06451612903,5396761.0
2025-01-13,Jakarta Utara,174089.06451612903,5396761.0
2025-01-14,Jakarta Utara,174089.06451612903,5396761.0
2025-01-15,Jakarta Utara,174089.06451612903,5396761.0
2025-01-16,Jakarta Utara,174089.06451612903,5396761.0
2025-01-17,Jakarta Utara,174089.06451612903,5396761.0
2025-01-18,Jakarta Utara,174089.06451612903,5396761.0
2025-01-19,Jakarta Utara,174089.06451612903,5396761.0
2025-01-20,Jakarta Utara,174089.06451612903,5396761.0
2025-01-21,Jakarta Utara,174089.06451612903,5396761.0
2025-01-22,Jakarta Utara,174089.06451612903,5396761.0
2025-01-23,Jakarta Utara,174089.06451612903,5396761.0
2025-01-24,Jakarta Utara,174089.06451612903,5396761.0
2025-01-25,Jakarta Utara,174089.06451612903,5396761.0
2025-01-26,Jakarta Utara,174089.06451612903,5396761.0
2025-01-27,Jakarta Utara,174089.06451612903,5396761.0
2025-01-28,Jakarta Utara,174089.06451612903,5396761.0
2025-01-29,Jakarta Utara,174089.06451612903,5396761.0
2025-01-30,Jakarta Utara,174089.06451612903,5396761.0
2025-01-31,Jakarta Utara,174089.06451612903,5396761.0
2025-02-01,Jakarta Utara,192741.4642857143,5396761.0
2025-02-02,Jakarta Utara,192741.4642857143,5396761.0
2025-02-03,Jakarta Utara,192741.4642857143,5396761.0
2025-02-04,Jakarta Utara,192741.4642857143,5396761.0
2025-02-05,Jakarta Utara,192741.4642857143,5396761.0
2025-02-06,Jakarta Utara,192741.4642857143,5396761.0
2025-02-07,Jakarta Utara,192741.4642857143,5396761.0
2025-02-08,Jakarta Utara,192741.4642857143,5396761.0
2025-02-09,Jakarta Utara,192741.4642857143,5396761.0
2025-02-10,Jakarta Utara,192741.4642857143,5396761.0
2025-02-11,Jakarta Utara,192741.4642857143,5396761.0
2025-02-12,Jakarta Utara,192741.4642857143,5396761.0
2025-02-13,Jakarta Utara,192741.4642857143,5396761.0
2025-02-14,Jakarta Utara,192741.4642857143,5396761.0
2025-02-15,Jakarta Utara,192741.4642857143,5396761.0
2025-02-16,Jakarta Utara,192741.4642857143,5396761.0
2025-02-17,Jakarta Utara,192741.4642857143,5396761.0
2025-02-18,Jakarta Utara,192741.4642857143,5396761.0
2025-02-19,Jakarta Utara,192741.4642857143,5396761.0
2025-02-20,Jakarta Utara,192741.4642857143,5396761.0
2025-02-21,Jakarta Utara,192741.4642857143,5396761.0
2025-02-22,Jakarta Utara,192741.4642857143,5396761.0
2025-02-23,Jakarta Utara,192741.4642857143,5396761.0
2025-02-24,Jakarta Utara,192741.4642857143,5396761.0
2025-02-25,Jakarta Utara,192741.4642857143,5396761.0
2025-02-26,Jakarta Utara,192741.4642857143,5396761.0
2025-02-27,Jakarta Utara,192741.4642857143,5396761.0
2025-02-28,Jakarta Utara,192741.4642857143,5396761.0
2025-03-01,Jakarta Utara,174089.06451612903,5396761.0
2025-03-02,Jakarta Utara,174089.06451612903,5396761.0
2025-03-03,Jakarta Utara,174089.06451612903,5396761.0
2025-03-04,Jakarta Utara,174089.06451612903,5396761.0
2025-03-05,Jakarta Utara,174089.06451612903,5396761.0
2025-03-06,Jakarta Utara,174089.06451612903,5396761.0
2025-03-07,Jakarta Utara,174089.06451612903,5396761.0
2025-03-08,Jakarta Utara,174089.06451612903,5396761.0
2025-03-09,Jakarta Utara,174089.06451612903,5396761.0
2025-03-10,Jakarta Utara,174089.06451612903,5396761.0
2025-03-11,Jakarta Utara,174089.06451612903,5396761.0
2025-03-12,Jakarta Utara,174089.06451612903,5396761.0
2025-03-13,Jakarta Utara,174089.06451612903,5396761.0
2025-03-14,Jakarta Utara,174089.06451612903,5396761.0
2025-03-15,Jakarta Utara,174089.06451612903,5396761.0
2025-03-16,Jakarta Utara,174089.06451612903,5396761.0
2025-03-17,Jakarta Utara,174089.06451612903,5396761.0
2025-03-18,Jakarta Utara,174089.06451612903,5396761.0
2025-03-19,Jakarta Utara,174089.06451612903,5396761.0
2025-03-20,Jakarta Utara,174089.06451612903,5396761.0
2025-03-21,Jakarta Utara,174089.06451612903,5396761.0
2025-03-22,Jakarta Utara,174089.06451612903,5396761.0
2025-03-23,Jakarta Utara,174089.06451612903,5396761.0
2025-03-24,Jakarta Utara,174089.06451612903,5396761.0
2025-03-25,Jakarta Utara,174089.06451612903,5396761.0
2025-03-26,Jakarta Utara,174089.06451612903,5396761.0
2025-03-27,Jakarta Utara,174089.06451612903,5396761.0
2025-03-28,Jakarta Utara,174089.06451612903,5396761.0
2025-03-29,Jakarta Utara,174089.06451612903,5396761.0
2025-03-30,Jakarta Utara,174089.06451612903,5396761.0
2025-03-31,Jakarta Utara,174089.06451612903,5396761.0
2025-04-01,Jakarta Utara,179892.03333333333,5396761.0
2025-04-02,Jakarta Utara,179892.03333333333,5396761.0
2025-04-03,Jakarta Utara,179892.03333333333,5396761.0
2025-04-04,Jakarta Utara,179892.03333333333,5396761.0
2025-04-05,Jakarta Utara,179892.03333333333,5396761.0
2025-04-06,Jakarta Utara,179892.03333333333,5396761.0
2025-04-07,Jakarta Utara,179892.03333333333,5396761.0
2025-04-08,Jakarta Utara,179892.03333333333,5396761.0
2025-04-09,Jakarta Utara,179892.03333333333,5396761.0
2025-04-10,Jakarta Utara,179892.03333333333,5396761.0
2025-04-11,Jakarta Utara,179892.03333333333,5396761.0
2025-04-12,Jakarta Utara,179892.03333333333,5396761.0
2025-04-13,Jakarta Utara,179892.03333333333,5396761.0
2025-04-14,Jakarta Utara,179892.03333333333,5396761.0
2025-04-15,Jakarta Utara,179892.03333333333,5396761.0
2025-04-16,Jakarta Utara,179892.03333333333,5396761.0
2025-04-17,Jakarta Utara,179892.03333333333,5396761.0
2025-04-18,Jakarta Utara,179892.03333333333,5396761.0
2025-04-19,Jakarta Utara,179892.03333333333,5396761.0
2025-04-20,Jakarta Utara,179892.03333333333,5396761.0
2025-04-21,Jakarta Utara,179892.03333333333,5396761.0
2025-04-22,Jakarta Utara,179892.03333333333,5396761.0
2025-04-23,Jakarta Utara,179892.03333333333,5396761.0
2025-04-24,Jakarta Utara,179892.03333333333,5396761.0
2025-04-25,Jakarta Utara,179892.03333333333,5396761.0
2025-04-26,Jakarta Utara,179892.03333333333,5396761.0
2025-04-27,Jakarta Utara,179892.03333333333,5396761.0
2025-04-28,Jakarta Utara,179892.03333333333,5396761.0
2025-04-29,Jakarta Utara,179892.03333333333,5396761.0
2025-04-30,Jakarta Utara,179892.03333333333,5396761.0
2025-05-01,Jakarta Utara,174089.06451612903,5396761.0
2025-05-02,Jakarta Utara,174089.06451612903,5396761.0
2025-05-03,Jakarta Utara,174089.06451612903,5396761.0
2025-05-04,Jakarta Utara,174089.06451612903,5396761.0
2025-05-05,Jakarta Utara,174089.06451612903,5396761.0
2025-05-06,Jakarta Utara,174089.06451612903,5396761.0
2025-05-07,Jakarta Utara,174089.06451612903,5396761.0
2025-05-08,Jakarta Utara,174089.06451612903,5396761.0
2025-05-09,Jakarta Utara,174089.06451612903,5396761.0
2025-05-10,Jakarta Utara,174089.06451612903,5396761.0
2025-05-11,Jakarta Utara,174089.06451612903,5396761.0
2025-05-12,Jakarta Utara,174089.06451612903,5396761.0
2025-05-13,Jakarta Utara,174089.06451612903,5396761.0
2025-05-14,Jakarta Utara,174089.06451612903,5396761.0
2025-05-15,Jakarta Utara,174089.06451612903,5396761.0
2025-05-16,Jakarta Utara,174089.06451612903,5396761.0
2025-05-17,Jakarta Utara,174089.06451612903,5396761.0
2025-05-18,Jakarta Utara,174089.06451612903,5396761.0
2025-05-19,Jakarta Utara,174089.06451612903,5396761.0
2025-05-20,Jakarta Utara,174089.06451612903,5396761.0
2025-05-21,Jakarta Utara,174089.06451612903,5396761.0
2025-05-22,Jakarta Utara,174089.06451612903,5396761.0
2025-05-23,Jakarta Utara,174089.06451612903,5396761.0
2025-05-24,Jakarta Utara,174089.06451612903,5396761.0
2025-05-25,Jakarta Utara,174089.06451612903,5396761.0
2025-05-26,Jakarta Utara,174089.06451612903,5396761.0
2025-05-27,Jakarta Utara,174089.06451612903,5396761.0
2025-05-28,Jakarta Utara,174089.06451612903,5396761.0
2025-05-29,Jakarta Utara,174089.06451612903,5396761.0
2025-05-30,Jakarta Utara,174089.06451612903,5396761.0
2025-05-31,Jakarta Utara,174089.06451612903,5396761.0
2025-06-01,Jakarta Utara,179892.03333333333,5396761.0
2025-06-02,Jakarta Utara,179892.03333333333,5396761.0
2025-06-03,Jakarta Utara,179892.03333333333,5396761.0
2025-06-04,Jakarta Utara,179892.03333333333,5396761.0
2025-06-05,Jakarta Utara,179892.03333333333,5396761.0
2025-06-06,Jakarta Utara,179892.03333333333,5396761.0
2025-06-07,Jakarta Utara,179892.03333333333,5396761.0
2025-06-08,Jakarta Utara,179892.03333333333,5396761.0
2025-06-09,Jakarta Utara,179892.03333333333,5396761.0
2025-06-10,Jakarta Utara,179892.03333333333,5396761.0
2025-06-11,Jakarta Utara,179892.03333333333,5396761.0
2025-06-12,Jakarta Utara,179892.03333333333,5396761.0
2025-06-13,Jakarta Utara,179892.03333333333,5396761.0
2025-06-14,Jakarta Utara,179892.03333333333,5396761.0
2025-06-15,Jakarta Utara,179892.03333333333,5396761.0
2025-06-16,Jakarta Utara,179892.03333333333,5396761.0
2025-06-17,Jakarta Utara,179892.03333333333,5396761.0
2025-06-18,Jakarta Utara,179892.03333333333,5396761.0
2025-06-19,Jakarta Utara,179892.03333333333,5396761.0
2025-06-20,Jakarta Utara,179892.03333333333,5396761.0
2025-06-21,Jakarta Utara,179892.03333333333,5396761.0
2025-06-22,Jakarta Utara,179892.03333333333,5396761.0
2025-06-23,Jakarta Utara,179892.03333333333,5396761.0
2025-06-24,Jakarta Utara,179892.03333333333,5396761.0
2025-06-25,Jakarta Utara,179892.03333333333,5396761.0
2025-06-26,Jakarta Utara,179892.03333333333,5396761.0
2025-06-27,Jakarta Utara,179892.03333333333,5396761.0
2025-06-28,Jakarta Utara,179892.03333333333,5396761.0
2025-06-29,Jakarta Utara,179892.03333333333,5396761.0
2025-06-30,Jakarta Utara,179892.03333333333,5396761.0
2025-07-01,Jakarta Utara,174089.06451612903,5396761.0
2025-07-02,Jakarta Utara,174089.06451612903,5396761.0
2025-07-03,Jakarta Utara,174089.06451612903,5396761.0
2025-07-04,Jakarta Utara,174089.06451612903,5396761.0
2025-07-05,Jakarta Utara,174089.06451612903,5396761.0
2025-07-06,Jakarta Utara,174089.06451612903,5396761.0
2025-07-07,Jakarta Utara,174089.06451612903,5396761.0
2025-07-08,Jakarta Utara,174089.06451612903,5396761.0
2025-07-09,Jakarta Utara,174089.06451612903,5396761.0
2025-07-10,Jakarta Utara,174089.06451612903,5396761.0
2025-07-11,Jakarta Utara,174089.06451612903,5396761.0
2025-07-12,Jakarta Utara,174089.06451612903,5396761.0
2025-07-13,Jakarta Utara,174089.06451612903,5396761.0
2025-07-14,Jakarta Utara,174089.06451612903,5396761.0
2025-07-15,Jakarta Utara,174089.06451612903,5396761.0
2025-07-16,Jakarta Utara,174089.06451612903,5396761.0
2025-07-17,Jakarta Utara,174089.06451612903,5396761.0
2025-07-18,Jakarta Utara,174089.06451612903,5396761.0
2025-07-19,Jakarta Utara,174089.06451612903,5396761.0
2025-07-20,Jakarta Utara,174089.06451612903,5396761.0
2025-07-21,Jakarta Utara,174089.06451612903,5396761.0
2025-07-22,Jakarta Utara,174089.06451612903,5396761.0
2025-07-23,Jakarta Utara,174089.06451612903,5396761.0
2025-07-24,Jakarta Utara,174089.06451612903,5396761.0
2025-07-25,Jakarta Utara,174089.06451612903,5396761.0
2025-07-26,Jakarta Utara,174089.06451612903,5396761.0
2025-07-27,Jakarta Utara,174089.06451612903,5396761.0
2025-07-28,Jakarta Utara,174089.06451612903,5396761.0
2025-07-29,Jakarta Utara,174089.06451612903,5396761.0
2025-07-30,Jakarta Utara,174089.06451612903,5396761.0
2025-07-31,Jakarta Utara,174089.06451612903,5396761.0
2025-08-01,Jakarta Utara,174089.06451612903,5396761.0
2025-08-02,Jakarta Utara,174089.06451612903,5396761.0
2025-08-03,Jakarta Utara,174089.06451612903,5396761.0
2025-08-04,Jakarta Utara,174089.06451612903,5396761.0
2025-08-05,Jakarta Utara,174089.06451612903,5396761.0
2025-08-06,Jakarta Utara,174089.06451612903,5396761.0
2025-08-07,Jakarta Utara,174089.06451612903,5396761.0
2025-08-08,Jakarta Utara,174089.06451612903,5396761.0
2025-08-09,Jakarta Utara,174089.06451612903,5396761.0
2025-08-10,Jakarta Utara,174089.06451612903,5396761.0
2025-08-11,Jakarta Utara,174089.06451612903,5396761.0
2025-08-12,Jakarta Utara,174089.06451612903,5396761.0
2025-08-13,Jakarta Utara,174089.06451612903,5396761.0
2025-08-14,Jakarta Utara,174089.06451612903,5396761.0
2025-08-15,Jakarta Utara,174089.06451612903,5396761.0
2025-08-16,Jakarta Utara,174089.06451612903,5396761.0
2025-08-17,Jakarta Utara,174089.06451612903,5396761.0
2025-08-18,Jakarta Utara,174089.06451612903,5396761.0
2025-08-19,Jakarta Utara,174089.06451612903,5396761.0
2025-08-20,Jakarta Utara,174089.06451612903,5396761.0
2025-08-21,Jakarta Utara,174089.06451612903,5396761.0
2025-08-22,Jakarta Utara,174089.06451612903,5396761.0
2025-08-23,Jakarta Utara,174089.06451612903,5396761.0
2025-08-24,Jakarta Utara,174089.06451612903,5396761.0
2025-08-25,Jakarta Utara,174089.06451612903,5396761.0
2025-08-26,Jakarta Utara,174089.06451612903,5396761.0
2025-08-27,Jakarta Utara,174089.06451612903,5396761.0
2025-08-28,Jakarta Utara,174089.06451612903,5396761.0
2025-08-29,Jakarta Utara,174089.06451612903,5396761.0
2025-08-30,Jakarta Utara,174089.06451612903,5396761.0
2025-08-31,Jakarta Utara,174089.06451612903,5396761.0
2025-09-01,Jakarta Utara,179892.03333333333,5396761.0
2025-09-02,Jakarta Utara,179892.03333333333,5396761.0
2025-09-03,Jakarta Utara,179892.03333333333,5396761.0
2025-09-04,Jakarta Utara,179892.03333333333,5396761.0
2025-09-05,Jakarta Utara,179892.03333333333,5396761.0
2025-09-06,Jakarta Utara,179892.03333333333,5396761.0
2025-09-07,Jakarta Utara,179892.03333333333,5396761.0
2025-09-08,Jakarta Utara,179892.03333333333,5396761.0
2025-09-09,Jakarta Utara,179892.03333333333,5396761.0
2025-09-10,Jakarta Utara,179892.03333333333,5396761.0
2025-09-11,Jakarta Utara,179892.03333333333,5396761.0
2025-09-12,Jakarta Utara,179892.03333333333,5396761.0
2025-09-13,Jakarta Utara,179892.03333333333,5396761.0
2025-09-14,Jakarta Utara,179892.03333333333,5396761.0
2025-09-15,Jakarta Utara,179892.03333333333,5396761.0
2025-09-16,Jakarta Utara,179892.03333333333,5396761.0
2025-09-17,Jakarta Utara,179892.03333333333,5396761.0
2025-09-18,Jakarta Utara,179892.03333333333,5396761.0
2025-09-19,Jakarta Utara,179892.03333333333,5396761.0
2025-09-20,Jakarta Utara,179892.03333333333,5396761.0
2025-09-21,Jakarta Utara,179892.03333333333,5396761.0
2025-09-22,Jakarta Utara,179892.03333333333,5396761.0
2025-09-23,Jakarta Utara,179892.03333333333,5396761.0
2025-09-24,Jakarta Utara,179892.03333333333,5396761.0
2025-09-25,Jakarta Utara,179892.03333333333,5396761.0
2025-09-26,Jakarta Utara,179892.03333333333,5396761.0
2025-09-27,Jakarta Utara,179892.03333333333,5396761.0
2025-09-28,Jakarta Utara,179892.03333333333,5396761.0
2025-09-29,Jakarta Utara,179892.03333333333,5396761.0
2025-09-30,Jakarta Utara,179892.03333333333,5396761.0
2025-10-01,Jakarta Utara,174089.06451612903,5396761.0
2025-10-02,Jakarta Utara,174089.06451612903,5396761.0
2025-10-03,Jakarta Utara,174089.06451612903,5396761.0
2025-10-04,Jakarta Utara,174089.06451612903,5396761.0
2025-10-05,Jakarta Utara,174089.06451612903,5396761.0
2025-10-06,Jakarta Utara,174089.06451612903,5396761.0
2025-10-07,Jakarta Utara,174089.06451612903,5396761.0
2025-10-08,Jakarta Utara,174089.06451612903,5396761.0
2025-10-09,Jakarta Utara,174089.06451612903,5396761.0
2025-10-10,Jakarta Utara,174089.06451612903,5396761.0
2025-10-11,Jakarta Utara,174089.06451612903,5396761.0
2025-10-12,Jakarta Utara,174089.06451612903,5396761.0
2025-10-13,Jakarta Utara,174089.06451612903,5396761.0
2025-10-14,Jakarta Utara,174089.06451612903,5396761.0
2025-10-15,Jakarta Utara,174089.06451612903,5396761.0
2025-10-16,Jakarta Utara,174089.06451612903,5396761.0
2025-10-17,Jakarta Utara,174089.06451612903,5396761.0
2025-10-18,Jakarta Utara,174089.06451612903,5396761.0
2025-10-19,Jakarta Utara,174089.06451612903,5396761.0
2025-10-20,Jakarta Utara,174089.06451612903,5396761.0
2025-10-21,Jakarta Utara,174089.06451612903,5396761.0
2025-10-22,Jakarta Utara,174089.06451612903,5396761.0
2025-10-23,Jakarta Utara,174089.06451612903,5396761.0
2025-10-24,Jakarta Utara,174089.06451612903,5396761.0
2025-10-25,Jakarta Utara,174089.06451612903,5396761.0
2025-10-26,Jakarta Utara,174089.06451612903,5396761.0
2025-10-27,Jakarta Utara,174089.06451612903,5396761.0
2025-10-28,Jakarta Utara,174089.06451612903,5396761.0
2025-10-29,Jakarta Utara,174089.06451612903,5396761.0
2025-10-30,Jakarta Utara,174089.06451612903,5396761.0
2025-10-31,Jakarta Utara,174089.06451612903,5396761.0
2025-11-01,Jakarta Utara,179892.03333333333,5396761.0
2025-11-02,Jakarta Utara,179892.03333333333,5396761.0
2025-11-03,Jakarta Utara,179892.03333333333,5396761.0
2025-11-04,Jakarta Utara,179892.03333333333,5396761.0
2025-11-05,Jakarta Utara,179892.03333333333,5396761.0
2025-11-06,Jakarta Utara,179892.03333333333,5396761.0
2025-11-07,Jakarta Utara,179892.03333333333,5396761.0
2025-11-08,Jakarta Utara,179892.03333333333,5396761.0
2025-11-09,Jakarta Utara,179892.03333333333,5396761.0
2025-11-10,Jakarta Utara,179892.03333333333,5396761.0
2025-11-11,Jakarta Utara,179892.03333333333,5396761.0
2025-11-12,Jakarta Utara,179892.03333333333,5396761.0
2025-11-13,Jakarta Utara,179892.03333333333,5396761.0
2025-11-14,Jakarta Utara,179892.03333333333,5396761.0
2025-11-15,Jakarta Utara,179892.03333333333,5396761.0
2025-11-16,Jakarta Utara,179892.03333333333,5396761.0
2025-11-17,Jakarta Utara,179892.03333333333,5396761.0
2025-11-18,Jakarta Utara,179892.03333333333,5396761.0
2025-11-19,Jakarta Utara,179892.03333333333,5396761.0
2025-11-20,Jakarta Utara,179892.03333333333,5396761.0
2025-11-21,Jakarta Utara,179892.03333333333,5396761.0
2025-11-22,Jakarta Utara,179892.03333333333,5396761.0
2025-11-23,Jakarta Utara,179892.03333333333,5396761.0
2025-11-24,Jakarta Utara,179892.03333333333,5396761.0
2025-11-25,Jakarta Utara,179892.03333333333,5396761.0
2025-11-26,Jakarta Utara,179892.03333333333,5396761.0
2025-11-27,Jakarta Utara,179892.03333333333,5396761.0
2025-11-28,Jakarta Utara,179892.03333333333,5396761.0
2025-11-29,Jakarta Utara,179892.03333333333,5396761.0
2025-11-30,Jakarta Utara,179892.03333333333,5396761.0
2025-12-01,Jakarta Utara,174089.06451612903,5396761.0
2025-12-02,Jakarta Utara,174089.06451612903,5396761.0
2025-12-03,Jakarta Utara,174089.06451612903,5396761.0
2025-12-04,Jakarta Utara,174089.06451612903,5396761.0
2025-12-05,Jakarta Utara,174089.06451612903,5396761.0
2025-12-06,Jakarta Utara,174089.06451612903,5396761.0
2025-12-07,Jakarta Utara,174089.06451612903,5396761.0
2025-12-08,Jakarta Utara,174089.06451612903,5396761.0
2025-12-09,Jakarta Utara,174089.06451612903,5396761.0
